url,location,latitude,longitude,postalCode,walkScore,propertyType,style,yearBuilt,bedrooms,bathrooms,parking,garage,lotDepth,lotFrontage,price
https://www.zolo.ca/ottawa-real-estate/461-cloverdale-road,"461+Cloverdale+Road,Rockcliffe+Park+Ottawa",45.4525769,-75.6748153,K1M 0Y5,20,Residential,Detached,2001,7,6,8,2,45.72,27.43,"3,350,000"
https://www.zolo.ca/ottawa-real-estate/3518-aladdin-lane,"3518+Aladdin+Lane,Blossom+Park+Ottawa",45.3401862,-75.63397,K1T 1E1,19,Residential,Row Unit,1976,3,2,1,0,0,0,"295,000"
https://www.zolo.ca/ottawa-real-estate/26-concord-street-north,"26+Concord+Street,Canal+East+Ottawa",45.3959374,-75.6883718,K1S 0Y2,62,Lots/Acreage,,,,,,,20.12,14.02,"949,900"
https://www.zolo.ca/ottawa-real-estate/1342-kingston-avenue,"1342+Kingston+Avenue,Carlington+Ottawa",45.3746832,-75.7301741,K1Z 8L2,40,Multifamily,,1955,,,6,1,29.26,14.71,"749,900"
https://www.zolo.ca/ottawa-real-estate/199-slater-street/2001,"2001+-+199+Slater+Street,Centre+Town+Ottawa",45.4199156,-75.6989661,K1P 0C8,97,Residential,Apartment,2016,2,2,1,1,0,0,"549,900"
https://www.zolo.ca/ottawa-real-estate/6803-farmstead-ridge,"6803+Farmstead+Ridge,North+Gower+Ottawa",45.119024,-75.7217015,K0A 2T0,2,Residential,Detached,2002,3,2,8,2,68.33,37.59,"649,900"
https://www.zolo.ca/ottawa-real-estate/239-fairmont-avenue/a,"A+-+239+Fairmont+Avenue,Civic+Hospital+Ottawa",45.3993947,-75.7201288,K1Y 1X4,71,Residential,Semi Detached,2011,3,4,2,2,25.6,6.1,"1,099,000"
https://www.zolo.ca/ottawa-real-estate/20-the-driveway-avenue/801,"801+-+20+The+Driveway+Avenue,Golden+Triangle+Ottawa",45.4194649,-75.6846786,K2P 1C8,82,Residential,Apartment,1975,2,2,1,1,0,0,"799,900"
https://www.zolo.ca/ottawa-real-estate/653-highland-avenue,"653+Highland+Avenue,Highland+Park/+Westboro+Ottawa",45.3817719,-75.7556804,K2A 2K5,67,Residential,Detached,1947,4,3,5,1,31.5,15.24,"879,900"
https://www.zolo.ca/ottawa-real-estate/1505-baseline-road/1011,"1011+-+1505+Baseline+Road,Copeland+Park+Ottawa",45.3609061,-75.7433132,K2C 3L4,44,Residential,Apartment,,2,1,1,1,0,0,"319,900"
https://www.zolo.ca/ottawa-real-estate/955-beauparc-private/116,"116+-+955+Beauparc+Private,Place+Des+Gouverneurs+Ottawa",45.4238265,-75.6263825,K1J 0A2,51,Residential,Apartment,2007,1,1,1,1,0,0,"339,900"
https://www.zolo.ca/ottawa-real-estate/255-bay-street/1707,"1707+-+255+Bay+Street,Ottawa+Centre+Ottawa",45.4153695,-75.7037667,K1R 0C5,92,Residential,Apartment,2016,2,2,1,1,0,0,"660,000"
https://www.zolo.ca/ottawa-real-estate/234-rideau-street/1004,"1004+-+234+Rideau+Street,Sandy+Hill+Ottawa",45.4276049,-75.6876874,K1N 0A9,96,Residential,Apartment,2011,1,1,1,1,0,0,"399,000"
https://www.zolo.ca/ottawa-real-estate/150-york-street/2e,"2E+-+150+York+Street,Lower+Town+Ottawa",45.4294031,-75.6894949,K1N 1K9,97,Residential,Apartment,2005,0,1,0,0,0,0,"285,000"
https://www.zolo.ca/ottawa-real-estate/274-iona-street,"274+Iona+Street,Westboro+/+Hampton+Park+Ottawa",45.3905228,-75.7439014,K1Z 7B8,68,Residential,Semi Detached,2020,3,4,2,1,0,12.16,"1,050,000"
https://www.zolo.ca/ottawa-real-estate/374-cooper-street/1002,"1002+-+374+Cooper+Street,Ottawa+Centre+Ottawa",45.4161954,-75.69598,K2P 2P4,97,Residential,Apartment,2002,2,2,1,1,0,0,"775,000"
https://www.zolo.ca/ottawa-real-estate/245-kent-street/501,"501+-+245+Kent+Street,Ottawa",45.4099722,-75.6945135,K2P 0A5,97,Residential,Apartment,2009,2,3,2,2,0,0,"1,154,600"
https://www.zolo.ca/ottawa-real-estate/39-argyle-avenue,"39+Argyle+Avenue,Golden+Triangle+Ottawa",45.413334,-75.6852013,K2P 1B3,83,Residential,Detached,1908,5,4,2,1,30.18,8.38,"999,000"
https://www.zolo.ca/ottawa-real-estate/98-richmond-road/408,"408+-+98+Richmond+Road,Westboro+Ottawa",45.3908219,-75.756821,K1Z 0B2,81,Residential,Apartment,2015,1,1,1,1,0,0,"429,900"
https://www.zolo.ca/ottawa-real-estate/224-lyon-street/402,"402+-+224+Lyon+Street,Centre+Town+Ottawa",45.4116462,-75.6989693,K1R 5E6,92,Residential,Apartment,2015,1,1,0,0,0,0,"324,900"
https://www.zolo.ca/ottawa-real-estate/900-pinecrest-road,"900+Pinecrest+Road,Fairfield+Heights+Ottawa",45.3560731,-75.7939173,K2B 6B3,49,Multifamily,,1965,,,6,,34.95,15.24,"750,000"
https://www.zolo.ca/ottawa-real-estate/900-pinecrest-road,"900+Pinecrest+Road,Fairfield+Heights+Ottawa",45.3560731,-75.7939173,K2B 6B3,49,Multifamily,,1965,,,6,,34.95,15.24,"750,000"
https://www.zolo.ca/ottawa-real-estate/1445-lexington-street,"1445+Lexington+Street,Courtland+Park+Ottawa",45.3703188,-75.710004,K2C 1S1,43,Residential,Detached,2014,5,6,6,2,30.48,16.15,"1,350,000"
https://www.zolo.ca/ottawa-real-estate/333-chapel-street/706,"706+-+333+Chapel+Street,Sandy+Hill+Ottawa",45.4263783,-75.6768759,K1N 8Y8,80,Residential,Apartment,1975,2,2,1,1,0,0,"362,500"
https://www.zolo.ca/ottawa-real-estate/329-smyth-road,"329+Smyth+Road,Riverview+Park+Ottawa",45.3991199,-75.6551593,K1H 2J1,28,Residential,Detached,2006,4,5,6,2,29.7,19.41,"1,099,000"
https://www.zolo.ca/ottawa-real-estate/177-stanley-avenue,"177+Stanley+Avenue,New+Edinburgh+Ottawa",45.4395972,-75.6872296,K1M 1P2,52,Residential,Detached,1882,2,4,2,0,30.18,6.1,"1,250,000"
https://www.zolo.ca/ottawa-real-estate/4-southland-crescent,"4+Southland+Crescent,Hunt+Club+Park+Ottawa",45.3705947,-75.6201067,K1G 5E4,35,Residential,Detached,1988,6,4,6,2,30.5,13.1,"699,900"
https://www.zolo.ca/ottawa-real-estate/2650-southvale-crescent/410,"410+-+2650+Southvale+Crescent,Sheffield+Glen+Ottawa",45.3954012,-75.6103884,K1B 4S9,42,Residential,Apartment,1974,2,2,2,1,0,0,"269,900"
https://www.zolo.ca/ottawa-real-estate/13-barnstone-drive,"13+Barnstone+Drive,Nepean+Ottawa",45.2723983,-75.7055101,,28,,2-Storey,,3,3,,,,,"529,000"
https://www.zolo.ca/ottawa-real-estate/56-sweetbay-circle,"56+Sweetbay+Circle,Stittsville+Ottawa",45.2826554,-75.9271429,K2S 0W8,14,Residential,Detached,2016,4,5,4,2,27.01,10.97,"739,000"
https://www.zolo.ca/ottawa-real-estate/30-mattamy-place,"30+Mattamy+Place,Centrepointe+Ottawa",45.3408173,-75.7587342,K2G 6J9,55,Residential,Detached,1997,6,5,4,2,22.5,13.3,"999,000"
https://www.zolo.ca/ottawa-real-estate/812-petra-private,"812+Petra+Private,Kanata+Lakes+Ottawa",45.3207689,-75.9260031,K2T 0G3,33,Residential,Row Unit,2010,3,3,2,1,26.99,7.21,"739,900"
https://www.zolo.ca/ottawa-real-estate/30-kings-landing-private,"30+Kings+Landing+Private,Canal+East+Ottawa",45.4169453,-75.6794814,K1S 5P8,62,Residential,Row Unit,1999,2,3,2,1,25.67,4.88,"850,000"
https://www.zolo.ca/ottawa-real-estate/1820-thornecrest-street,"1820+Thornecrest+Street,Chapel+Hill+Ottawa",45.4479231,-75.5269697,K1C 6K9,43,Residential,Detached,1991,5,4,8,2,44.53,13,"899,900"
https://www.zolo.ca/ottawa-real-estate/506-moodie-drive,"506+Moodie+Drive,Westcliffe+Estates+Ottawa",45.3155322,-75.8298542,K2H 8A7,50,Residential,Detached,1958,5,2,4,0,44.67,16.91,"699,000"
https://www.zolo.ca/ottawa-real-estate/278-spencer-street,"278+Spencer+Street,Wellington+Viliage+Ottawa",45.3990846,-75.7406441,K1Y 2R2,83,Lots/Acreage,,,,,,,30.18,10.5,"770,000"
https://www.zolo.ca/ottawa-real-estate/224-lyon-street-north/e4,"E4+-+224+Lyon+Street,Centretown+Ottawa",45.4159256,-75.7028331,K1R 0C1,96,Residential,,2015,0,,1,1,0,0,"39,900"
https://www.zolo.ca/ottawa-real-estate/200-rideau-street/1102,"1102+-+200+Rideau+Street,Sandy+Hill+Ottawa",45.4274754,-75.6883037,K1N 5Y1,97,Residential,Apartment,2008,1,1,1,1,0,0,"444,900"
https://www.zolo.ca/ottawa-real-estate/12-clarence-street/11,"11+-+12+Clarence+Street,Lower+Town+Ottawa",45.4282036,-75.6951048,K1N 5P3,95,Residential,Apartment,1997,2,2,1,1,0,0,"499,900"
https://www.zolo.ca/ottawa-real-estate/152-third-avenue,"152+Third+Avenue,Glebe+Ottawa",45.4020956,-75.6901309,K1S 2K1,88,Residential,Detached,1902,4,3,3,0,31.39,10.06,"1,399,000"
https://www.zolo.ca/ottawa-real-estate/470-rougemount-crescent,"470+Rougemount+Crescent,Gardenway+Ottawa",45.462692,-75.4883906,K4A 2Z2,68,Residential,Detached,1992,3,4,5,1,32.16,13.55,"539,900"
https://www.zolo.ca/ottawa-real-estate/3786-stonecrest-road,"3786+Stonecrest+Road,Dunrobin+Ottawa",45.4366095,-76.1128423,K0A 3M0,1,Lots/Acreage,,,,,,,203.05,101.26,"199,900"
https://www.zolo.ca/ottawa-real-estate/646-cummings-avenue/302,"302+-+646+Cummings+Avenue,Castle+Heights+Ottawa",45.4411519,-75.6401773,K1K 2K6,74,Residential,Apartment,2010,3,2,1,0,0,0,"349,900"
https://www.zolo.ca/ottawa-real-estate/1243-foxborough-private/12,"12+-+1243+Foxborough+Private,Beaconwood+Ottawa",45.4461857,-75.5980888,K1J 1E2,60,Residential,Row Unit,1997,2,2,2,1,0,0,"510,000"
https://www.zolo.ca/ottawa-real-estate/1730-cedarlakes-way,"1730+Cedarlakes+Way,Greely+Ottawa",45.2425088,-75.5879514,K4P 0E3,1,Lots/Acreage,,,,,,,68.88,28.08,"310,000"
https://www.zolo.ca/ottawa-real-estate/691-cameron-harvey-drive,"691+Cameron+Harvey+Drive,Morgans+Grant+Ottawa",45.3764001,-75.9583773,K2K 1X7,2,Residential,Detached,1880,3,2,10,0,66.9,50.6,"439,900"
https://www.zolo.ca/ottawa-real-estate/1785-riverside-drive/1804,"1804+-+1785+Riverside+Drive,Riverview+Park+Ottawa",45.4021046,-75.6669047,K1G 3T7,9,Residential,Apartment,1975,3,2,1,1,0,0,"519,000"
https://www.zolo.ca/ottawa-real-estate/72-greenfield-avenue/6,"6+-+72+Greenfield+Avenue,Ottawa+East+Ottawa",45.4177503,-75.678412,K1S 0X7,59,Residential,Row Unit,1984,4,3,2,1,0,0,"600,000"
https://www.zolo.ca/ottawa-real-estate/155-maskinonge-crescent,"155+Maskinonge+Crescent,Avalon+Ottawa",45.4438198,-75.4866164,K4A 1G3,7,Residential,Detached,2018,4,5,6,1,32.61,13.11,"879,900"
https://www.zolo.ca/ottawa-real-estate/445-laurier-avenue-west/704,"704+-+445+Laurier+Avenue,Centre+Town+Ottawa",45.4169238,-75.7037088,K1N 6R4,93,Residential,Apartment,2007,2,2,1,1,0,0,"485,000"
https://www.zolo.ca/ottawa-real-estate/76-wurtemburg-street,"76+Wurtemburg+Street,Lower+Town+Ottawa",45.4364856,-75.6782239,K1N 8M2,81,Residential,Detached,1927,3,2,3,0,16.38,9.88,"799,900"
https://www.zolo.ca/ottawa-real-estate/202-st-patrick-street/20,"20+-+202+St+Patrick+Street,Byward+Market+Ottawa",45.4302203,-75.6940897,K1N 5K3,93,Residential,Apartment,2012,1,1,0,0,0,0,"359,000"
https://www.zolo.ca/ottawa-real-estate/23-kettering-private,"23+Kettering+Private,Ottawa",45.3541995,-75.6691021,K1V 0X8,38,Residential,Row Unit,1991,3,3,4,2,0,0,"574,900"
https://www.zolo.ca/ottawa-real-estate/lot-2-old-quarry-road,"LOT+2+Old+Quarry+Road,Maclarens+Landing+River+Front+Ottawa",45.5153503,-76.1919572,K0A 3M0,1,Lots/Acreage,,,,,,,30.18,30.48,"99,000"
https://www.zolo.ca/ottawa-real-estate/1616-belcourt-boulevard,"1616+Belcourt+Boulevard,Orleans/sunridge+Ottawa",45.4662981,-75.519077,K1C 1M4,36,Residential,Detached,2019,5,4,4,2,83.29,12.19,"889,900"
https://www.zolo.ca/ottawa-real-estate/2-old-quarry-road/lot,"LOT+-+2+Old+Quarry+Road,Maclarens+Landing+River+Front+Ottawa",45.5153503,-76.1919572,K0A3M0,1,Vacant Land,,,,0,,,,,"99,000"
https://www.zolo.ca/ottawa-real-estate/1830-marchurst-road,"1830+Marchurst+Road,Rural+Kanata+Ottawa",45.3697727,-75.9943182,K2K 1X7,1,Lots/Acreage,,,,,,,657.95,305.4,"900,000"
https://www.zolo.ca/ottawa-real-estate/515-stonefield-private/6,"6+-+515+Stonefield+Private,Barrhaven+East+Ottawa",45.2728184,-75.7085384,K2G 4R5,37,Residential,Apartment,2010,1,2,1,0,0,0,"359,900"
https://www.zolo.ca/ottawa-real-estate/300-lisgar-street/1503,"1503+-+300+Lisgar+Street,Centre+Town+Ottawa",45.4168584,-75.6964804,K2P 0E2,97,Residential,Apartment,2014,2,2,0,0,0,0,"445,000"
https://www.zolo.ca/ottawa-real-estate/841-grenon-avenue,"841+Grenon+Avenue,Britannia+Heights+Ottawa",45.3557438,-75.7996713,K2B 6G1,69,Commercial,,,,,,,58.52,29.26,"1,495,000"
https://www.zolo.ca/ottawa-real-estate/320-miwate-private/103,"103+-+320+Miwate+Private,Zibi+Ottawa",45.423376,-75.717421,K1R 6K8,52,Residential,Apartment,2020,2,2,1,1,0,0,"834,900"
https://www.zolo.ca/ottawa-real-estate/320-miwate-private/209,"209+-+320+Miwate+Private,Zibi+Ottawa",45.423376,-75.717421,K1R 6K8,52,Residential,Apartment,2020,2,2,0,1,0,0,"779,900"
https://www.zolo.ca/ottawa-real-estate/00-vances-side-road,"00+Vances+Side+Road,Dunrobin+Shores+Ottawa",45.4499247,-76.0345594,K0A 1T0,1,Lots/Acreage,,,,,,,617.52,356.62,"89,000"
https://www.zolo.ca/ottawa-real-estate/318-lyon-street-north,"318+Lyon+Street,Centre+Town+Ottawa",45.4138966,-75.7011812,K1R 5W6,94,Multifamily,,1887,,,7,0,34.41,17.12,"1,348,800"
https://www.zolo.ca/ottawa-real-estate/180-augusta-street/2,"2+-+180+Augusta+Street,Sandy+Hill+Ottawa",45.431024,-75.6792775,K1N 8C1,91,Residential,Apartment,1920,2,1,0,0,0,0,"474,900"
https://www.zolo.ca/ottawa-real-estate/467-bayview-drive,"467+Bayview+Drive,Constance+Bay+Ottawa",45.5028136,-76.084024,K0A 3M0,5,Lots/Acreage,,,,,,,38.1,21.34,"129,900"
https://www.zolo.ca/ottawa-real-estate/1970-lenester-avenue,"1970+Lenester+Avenue,Glabar+Park/mckellar+Heights+Ottawa",45.3705787,-75.7599238,K2A 1J9,54,Residential,Detached,1964,5,5,4,2,35.26,22.88,"1,549,000"
https://www.zolo.ca/ottawa-real-estate/2210-reeve-craig-n-road,"2210+Reeve+Craig+N+Road,Rideau+Twp+Ottawa",45.0987579,-75.641345,K0G 1J0,1,Lots/Acreage,,,,,,,153.67,204.56,"350,000"
https://www.zolo.ca/ottawa-real-estate/7280-third-line-road-south,"7280+Third+Line+Road,Ottawa+Ottawa",45.1059274,-75.6510222,K0A 2E0,1,Lots/Acreage,,,,,,,712.01,206.96,"385,000"
https://www.zolo.ca/ottawa-real-estate/300-lisgar-street/210,"210+-+300+Lisgar+Street,Centretown+Ottawa",45.4180724,-75.6937028,K2P 0E2,98,Residential,Apartment,2013,1,1,0,0,0,0,"325,000"
https://www.zolo.ca/ottawa-real-estate/235-alfred-street,"235+Alfred+Street,French+Quarter+-+Vanier+Ottawa",45.4396398,-75.6548974,K1L 6W5,70,Residential,Detached,1940,5,2,4,0,30.85,19.45,"899,900"
https://www.zolo.ca/ottawa-real-estate/179-george-street/1303,"1303+-+179+George+Street,Lower+Town+Ottawa",45.4290087,-75.6878022,K1N 1J8,97,Residential,Apartment,2006,1,1,1,1,0,0,"384,900"
https://www.zolo.ca/ottawa-real-estate/112-crofters-grove,"112+Crofters+Grove,Woodland+Ottawa",45.4822341,-76.0295193,K0A 1T0,1,Lots/Acreage,,,,,,,152.4,115.79,"250,000"
https://www.zolo.ca/ottawa-real-estate/300-lisgar-street/311,"311+-+300+Lisgar+Street,Centre+Town+Ottawa",45.4171252,-75.6970296,K2P 0E2,97,Residential,Apartment,2013,1,1,0,0,0,0,"343,000"
https://www.zolo.ca/ottawa-real-estate/461-guy-street,"461+Guy+Street,Castle+Heights+Ottawa",45.4339671,-75.647499,K1K 1C1,73,Residential,Detached,,6,3,5,0,33.22,18.29,"799,000"
https://www.zolo.ca/ottawa-real-estate/61-scissons-road,"61+Scissons+Road,Bridlewood+Ottawa",45.2869514,-75.8412947,K2M 2T1,11,Lots/Acreage,,,,,,,45.72,30.48,"750,000"
https://www.zolo.ca/ottawa-real-estate/57-scissons-road,"57+Scissons+Road,Bridlewood+Ottawa",45.2867861,-75.8410873,K2M 2T1,11,Lots/Acreage,,,,,,,45.72,30.48,"750,000"
https://www.zolo.ca/ottawa-real-estate/2570-alta-vista-drive,"2570+Alta+Vista+Drive,Alta+Vista+Ottawa",45.3761148,-75.6610836,K1V 7T2,79,Residential,Detached,1972,3,4,7,1,32,21.03,"699,900"
https://www.zolo.ca/ottawa-real-estate/1870-maple-grove-road,"1870+Maple+Grove+Road,Poole+Creek+Ottawa",45.2855976,-75.9252489,K2S 0W3,19,Residential,Detached,2015,4,3,4,2,32,15.24,"939,000"
https://www.zolo.ca/ottawa-real-estate/4-attwood-crescent,"4+Attwood+Crescent,Parkwood+Hills+Ottawa",45.3652681,-75.7156324,K2E 5A9,30,Residential,Detached,1960,4,2,5,0,30.48,19.81,"595,000"
https://www.zolo.ca/ottawa-real-estate/6911-du-bois-avenue-avenue,"6911+Du+Bois+Avenue+Avenue,Convent+Glen+Ottawa",45.4790985,-75.5230487,K1C 5L3,46,Residential,Row Unit,1985,3,3,3,1,0,0,"325,000"
https://www.zolo.ca/ottawa-real-estate/203-catherine-street/315,"315+-+203+Catherine+Street,Centre+Town+Ottawa",45.4079977,-75.6960766,K2P 1J5,91,Residential,Apartment,2019,1,1,1,1,0,0,"439,900"
https://www.zolo.ca/ottawa-real-estate/111-queen-mary-street,"111+Queen+Mary+Street,Overbrook+Ottawa",45.4247711,-75.6598329,,55,Single Family,,,3,4,,,,,"823,900"
https://www.zolo.ca/ottawa-real-estate/203-catherine-street/1807,"1807+-+203+Catherine+Street,Centre+Town+Ottawa",45.4102353,-75.6911328,K2P 1J5,91,Residential,Apartment,2019,2,2,1,1,0,0,"714,900"
https://www.zolo.ca/ottawa-real-estate/224-lyon-street-north/416,"416+-+224+Lyon+Street,Centre+Town+Ottawa",45.4113946,-75.6989499,K1R 0C1,92,Residential,Apartment,2015,2,2,1,1,0,0,"649,900"
https://www.zolo.ca/ottawa-real-estate/11-fairhaven-way,"11+Fairhaven+Way,Ottawa",45.4477366,-75.6358165,K1K 0R4,20,Residential,Detached,1986,3,3,12,2,45.6,43.24,"1,590,000"
https://www.zolo.ca/ottawa-real-estate/428-sparks-street/1001,"1001+-+428+Sparks+Street,Center+Town+Ottawa",45.4176326,-75.708778,K1R 0B3,84,Residential,Apartment,2015,1,1,1,0,0,0,"469,900"
https://www.zolo.ca/ottawa-real-estate/166-huron-avenue-north,"166+Huron+Avenue,Wellington+Village+Ottawa",45.3988925,-75.7328904,K1Y 0W4,93,Residential,Detached,1915,7,4,6,2,31.7,17.98,"1,785,000"
https://www.zolo.ca/ottawa-real-estate/559-highcroft-avenue,"559+Highcroft+Avenue,Westboro+Ottawa",45.3871204,-75.7493457,K1Z 5J6,67,Multifamily,,1960,,,3,0,33.53,15.24,"1,349,000"
https://www.zolo.ca/ottawa-real-estate/559-highcroft-avenue,"559+Highcroft+Avenue,Westboro+Ottawa",45.3871204,-75.7493457,K1Z 5J6,67,Multifamily,,1960,,,3,0,33.53,15.24,"1,349,000"
https://www.zolo.ca/ottawa-real-estate/2026-carp-road,"2026+Carp+Road,Stittsville+Ottawa",45.2737507,-75.9475789,K0A 1L0,19,Commercial,,,,,,,45.77,39.05,"549,900"
https://www.zolo.ca/ottawa-real-estate/20-dunham-street,"20+Dunham+Street,Cardinal+Heights+Ottawa",45.4391182,-75.6093979,K1J 7L6,44,Lots/Acreage,,,,,,,54.86,18.44,"539,000"
https://www.zolo.ca/ottawa-real-estate/112-helen-rapp-way,"112+Helen+Rapp+Way,Findlay+Creek+Ottawa",45.3133517,-75.6002176,K1T 0N4,23,Residential,Detached,2014,4,4,4,2,30.91,15.24,"1,140,000"
https://www.zolo.ca/ottawa-real-estate/3-burdock-grove,"3+Burdock+Grove,Orchard+Estates+Ottawa",45.2761031,-75.7894121,K2R 1A1,7,Residential,Detached,1984,5,3,10,2,73.15,64.62,"1,679,000"
https://www.zolo.ca/ottawa-real-estate/20-dunham-street,"20+Dunham+Street,Cardinal+Heights+Ottawa",45.4391182,-75.6093979,K1J 7L6,44,Lots/Acreage,,,,,,,54.86,18.44,"539,000"
https://www.zolo.ca/ottawa-real-estate/267-ste-anne-street,"267+Ste+Anne+Street,Vanier+Ottawa",45.438233,-75.6579784,K1L 7C3,76,Residential,Detached,,3,1,3,0,0,10.06,"425,000"
https://www.zolo.ca/ottawa-real-estate/276-murray-street,"276+Murray+Street,Lower+Town+Ottawa",45.4323004,-75.6872735,K1N 5N2,93,Residential,Row Unit,1910,3,1,2,0,30.68,5.66,"512,900"
https://www.zolo.ca/ottawa-real-estate/217-crerar-avenue,"217+Crerar+Avenue,Carlington+Ottawa",45.3844687,-75.7316458,K1Z 7P4,77,Residential,Detached,,3,3,2,2,32.55,9.68,"599,900"
https://www.zolo.ca/ottawa-real-estate/1227-wellington-street-west/1020,"1020+-+1227+Wellington+Street,Ottawa+Ottawa",45.4240683,-75.6967382,,�,,2-Storey,,3,3,,,,,
https://www.zolo.ca/ottawa-real-estate/1505-baseline-road/1106,"1106+-+1505+Baseline+Road,Ottawa+Ottawa",45.3488007,-75.768564,,44,,Apartment,,2,1,,,,,"299,900"
https://www.zolo.ca/ottawa-real-estate/555-anand-private/204,"204+-+555+Anand+Private,Riverside+Park+South+Ottawa",45.3686936,-75.6648695,K1V 2P7,69,Residential,Apartment,2015,2,2,1,1,0,0,"439,900"
https://www.zolo.ca/ottawa-real-estate/12-adelaide-street,"12+Adelaide+Street,The+Glebe+Ottawa",45.4022715,-75.6843849,K1S 3S1,87,Residential,Detached,1892,5,3,3,0,26.82,9.25,"1,199,900"
https://www.zolo.ca/ottawa-real-estate/1185-shillington-avenue,"1185+Shillington+Avenue,Carlington+Ottawa",45.3816509,-75.726867,K1Z 7Z5,57,Multifamily,,1945,,,4,0,30.48,15.24,"875,000"
https://www.zolo.ca/ottawa-real-estate/50-whitemarl-drive,"50+Whitemarl+Drive,Rockcliffe+Park+Ottawa",45.4503313,-75.6644302,K1L 8J6,30,Residential,Detached,1983,4,4,4,2,31.62,22.25,"1,698,000"
https://www.zolo.ca/ottawa-real-estate/25-helmsdale-drive,"25+Helmsdale+Drive,Ottawa",45.3533896,-75.9209324,K2K 2S2,38,Residential,Row Unit,1996,3,2,3,1,35.97,6.4,"465,000"
https://www.zolo.ca/ottawa-real-estate/17-fourth-avenue,"17+Fourth+Avenue,The+Glebe+Ottawa",45.4044198,-75.6833761,K1S 2K8,85,Multifamily,,,,,3,,31.39,7.62,"1,290,000"
https://www.zolo.ca/ottawa-real-estate/2705-wyldewood-street,"2705+Wyldewood+Street,Emerald+Woods+Ottawa",45.3448188,-75.6442974,K1T 2S1,40,Residential,Detached,1985,4,4,4,2,30.5,18.3,"1,089,000"
https://www.zolo.ca/ottawa-real-estate/657-apollo-way,"657+Apollo+Way,Fallingbrook+Ottawa",45.4768374,-75.4853429,K4A 1T3,39,Residential,Detached,1984,4,3,5,2,27,18.65,"595,000"
https://www.zolo.ca/ottawa-real-estate/636-gabriola-way,"636+Gabriola+Way,Richardson+Ridge+Ottawa",45.317411,-75.9435423,K2T 0M1,1,Residential,Detached,2018,4,3,4,2,31.7,12.8,"935,999"
https://www.zolo.ca/ottawa-real-estate/1035-bank-street/401,"401+-+1035+Bank+Street,Glebe+Ottawa",45.4131769,-75.6944235,K1S 5K3,86,Residential,Apartment,2016,1,2,1,1,0,0,"574,900"
https://www.zolo.ca/ottawa-real-estate/320-fenerty-court/4,"4+-+320+Fenerty+Court,Katimavik+Ottawa",45.3068279,-75.8980566,K2L 3A8,41,Residential,Apartment,1983,2,2,1,0,0,0,"195,000"
https://www.zolo.ca/ottawa-real-estate/118-holmwood-avenue/1204,"1204+-+118+Holmwood+Avenue,Glebe+Ottawa",45.3997497,-75.6860095,K1S 5J5,88,Residential,Apartment,2014,1,1,1,1,0,0,"589,900"
https://www.zolo.ca/ottawa-real-estate/824-nesbitt-place,"824+Nesbitt+Place,Ottawa+Ottawa",45.3674795,-75.6994763,,�,,2-Storey,,4,3,,,,,
https://www.zolo.ca/ottawa-real-estate/parking-spot-66-strathaven-private,"parking+spot+66+Strathaven+Private,Cyrville+Ottawa",45.4213601,-75.6942895,K1J 1K7,75,Residential,,2004,0,,1,0,0,0,"15,000"
https://www.zolo.ca/ottawa-real-estate/3856-rideau-river-road,"3856+Rideau+River+Road,Kemptville+Ottawa",45.0921257,-75.6251171,K0A 1W0,1,Residential,Detached,,3,3,2,2,30.48,42.98,"899,000"
https://www.zolo.ca/ottawa-real-estate/309-cumberland-street/403,"403+-+309+Cumberland+Street,Byward+Market+Ottawa",45.4282303,-75.6876841,K2J 2K4,96,Residential,Apartment,1985,2,2,1,1,0,0,"300,000"
https://www.zolo.ca/ottawa-real-estate/111-champagne-avenue-south/706,"706+-+111+Champagne+Avenue,Little+Italy+Ottawa",45.3985318,-75.7109861,K1S 5V3,79,Residential,Apartment,2015,1,1,0,0,0,0,"344,900"
https://www.zolo.ca/ottawa-real-estate/428-sparks-street/2003,"2003+-+428+Sparks+Street,Centretown+Ottawa",45.4176326,-75.708778,K1R 0B3,81,Residential,Apartment,2015,2,3,1,1,0,0,"1,220,000"
https://www.zolo.ca/ottawa-real-estate/314-central-park-drive/804,"804+-+314+Central+Park+Drive,Central+Park+Ottawa",45.3682958,-75.7333981,K2C 4G4,44,Residential,Apartment,2008,2,2,1,1,0,0,"399,900"
